"No.","Time","Source","Destination","Protocol","Length","Info"
"3484","4.937154","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"3485","4.937240","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3486","4.937240","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3487","4.937240","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3488","4.937240","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3489","4.937240","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3490","4.937240","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3491","4.937240","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3492","4.937427","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3493","4.938308","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3494","4.938308","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3495","4.938308","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3496","4.938620","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3497","4.939695","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3498","4.939695","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3499","4.939695","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3500","4.940193","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3501","4.941387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3502","4.941387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3503","4.941673","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3504","4.942634","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3505","4.942634","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3506","4.942634","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3507","4.942855","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3508","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3509","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3510","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3511","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3512","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3513","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3514","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3515","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3516","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3517","4.952111","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3518","4.952386","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3519","4.952596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3520","4.952596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3521","4.952596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3522","4.952596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3523","4.952596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3524","4.952596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3525","4.952596","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3526","4.952755","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3527","4.952881","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3528","4.952881","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3529","4.952881","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3530","4.954386","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3531","4.954386","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3532","4.954617","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3533","4.955794","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3534","4.955794","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3535","4.955794","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3536","4.956062","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3537","4.957244","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3538","4.957244","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3539","4.957244","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3540","4.957494","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3541","4.959162","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3542","4.959162","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3543","4.959162","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3544","4.959296","192.168.2.212","184.150.37.140","UDP","76","59814  >  443 Len=34"
"3545","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3546","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3547","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3548","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3549","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3550","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3551","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3552","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3553","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3554","4.969492","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3555","4.969655","192.168.2.212","184.150.37.140","UDP","81","59814  >  443 Len=39"
"3556","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3557","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3558","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3559","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3560","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3561","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3562","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3563","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3564","4.969736","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3565","4.969949","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3566","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3567","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3568","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3569","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3570","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3571","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3572","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3573","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3574","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3575","4.977387","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3576","4.980891","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3577","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3578","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3579","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3580","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3581","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3582","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3583","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3584","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3585","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3586","4.981059","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3587","4.981397","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3588","4.983248","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3589","4.983248","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3590","4.983248","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3591","4.983248","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3592","4.983248","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3593","4.983526","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3594","4.983721","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3595","4.983721","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3596","4.983721","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3597","4.985098","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3598","4.985098","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3599","4.985098","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3600","4.985336","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3601","4.986536","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3602","4.986692","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3603","4.987746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3604","4.987746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3605","4.987746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3606","4.987746","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3607","4.989747","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3608","4.989885","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3609","4.989885","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3610","4.989885","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3611","4.991071","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3612","4.991071","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3613","4.991071","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3614","4.991377","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3615","4.992398","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3616","4.992398","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3617","4.992676","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3618","4.994361","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3619","4.994361","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3620","4.994361","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3621","4.994646","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3622","4.995297","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3623","4.995297","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3624","4.995562","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3625","4.995769","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3626","4.996771","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3627","4.996771","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3628","4.996771","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3629","4.998249","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3630","4.998249","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3631","4.998249","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3632","4.998511","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3633","4.999679","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3634","4.999679","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3635","4.999946","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3636","5.001160","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3637","5.001160","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3638","5.001160","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3639","5.001412","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3640","5.002615","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3641","5.002615","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3642","5.002615","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3643","5.002876","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3644","5.004148","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3645","5.004148","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3646","5.004148","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3647","5.004384","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3648","5.005548","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3649","5.005548","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3650","5.005835","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3651","5.007821","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3652","5.007821","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3653","5.007821","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3654","5.008068","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3655","5.008465","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3656","5.008465","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3657","5.008815","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3658","5.009969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3659","5.009969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3660","5.009969","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3661","5.011440","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3662","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3663","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3664","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3665","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3666","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3667","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3668","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3669","5.015752","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3670","5.016102","192.168.2.212","184.150.37.140","UDP","80","59814  >  443 Len=38"
"3671","5.016356","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3672","5.016356","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3673","5.016356","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3674","5.016590","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3675","5.017277","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3676","5.017277","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3677","5.017277","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3678","5.018928","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3679","5.018928","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3680","5.018928","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3681","5.019233","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3682","5.020907","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3683","5.020907","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3684","5.021199","192.168.2.212","184.150.37.140","UDP","75","59814  >  443 Len=33"
"3685","5.021682","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3686","5.021682","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3687","5.021916","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
"3688","5.023132","184.150.37.140","192.168.2.212","UDP","1292","443  >  59814 Len=1250"
